ticker,latest_price,ret_5d,ret_1m,ret_3m,ret_ytd,bench_ret_5d,bench_ret_1m,bench_ret_3m,bench_ret_ytd,rel_5d,rel_1m,rel_3m,rs_status,ma20,ma50,distance_to_ma20_pct,distance_to_ma50_pct,distance_from_20d_high_pct,latest_volume,avg20_volume,volume_ratio,volume_signal,volatility_20d,setup_type,scan_timestamp,benchmark
CGEM,18.16,-1.41,25.85,21.72,79.45,0.91,-0.98,13.77,10.03,-2.32,26.83,7.95,接近突破,15.9455,15.1965,13.89,19.5,-1.73,715223,1456231.0,0.49,量價背馳,78.97,過度延伸,2026-07-07 23:31:22,SPY
CORT,94.04,7.0,25.57,130.21,146.18,0.91,-0.98,13.77,10.03,6.09,26.55,116.44,跑贏指數,83.798,68.218,12.22,37.85,0.0,1142041,1036702.0,1.1,正常量能,36.45,過度延伸,2026-07-07 23:31:22,SPY
EDIT,3.75,17.19,25.42,37.87,82.93,0.91,-0.98,13.77,10.03,16.28,26.4,24.1,跑贏指數,2.8748,2.9198,30.45,28.43,0.0,2813412,2798266.0,1.01,正常量能,76.31,過度延伸,2026-07-07 23:31:22,SPY
DGICB,23.95,1.48,25.07,36.63,39.09,0.91,-0.98,13.77,10.03,0.57,26.05,22.86,跑贏指數,21.1885,19.8458,13.03,20.68,-0.21,498,3760.0,0.13,縮量回踩,176.08,過度延伸,2026-07-07 23:31:22,SPY
MDLN,43.01,8.58,24.85,-1.98,5.88,0.91,-0.98,13.77,10.03,7.67,25.83,-15.75,跑贏指數,37.965,38.6312,13.29,11.33,-0.42,5731316,9996321.0,0.57,量價背馳,41.24,過度延伸,2026-07-07 23:31:45,SPY
AXON,640.46,25.43,24.8,55.05,13.67,0.91,-0.98,13.77,10.03,24.52,25.78,41.28,跑贏指數,485.924,442.8622,31.8,44.62,0.0,1685162,1185603.0,1.42,正常量能,68.04,過度延伸,2026-07-07 23:31:05,SPY
KELYB,23.61,21.08,24.2,61.37,173.59,0.91,-0.98,13.77,10.03,20.17,25.18,47.6,跑贏指數,19.3495,18.1236,22.02,30.27,0.0,5362,1738.0,3.08,放量突破,74.76,過度延伸,2026-07-07 23:31:39,SPY
DRTS,12.755,13.68,23.96,86.75,164.08,0.91,-0.98,13.77,10.03,12.77,24.94,72.98,跑贏指數,10.679,9.8791,19.44,29.11,-6.04,1076241,843727.0,1.28,正常量能,69.98,過度延伸,2026-07-07 23:31:22,SPY
IMNM,24.39,15.92,23.93,13.55,17.15,0.91,-0.98,13.77,10.03,15.01,24.91,-0.22,跑贏指數,19.9195,21.1038,22.44,15.57,0.0,1561508,1855565.0,0.84,正常量能,42.92,過度延伸,2026-07-07 23:31:39,SPY
FBYD,18.78,11.12,23.39,54.19,31.79,0.91,-0.98,13.77,10.03,10.21,24.37,40.42,跑贏指數,16.5588,15.1229,13.41,24.18,-5.25,148033,188777.0,0.78,正常量能,79.08,過度延伸,2026-07-07 23:31:22,SPY
GERN,1.49,14.62,23.14,-14.86,12.88,0.91,-0.98,13.77,10.03,13.71,24.12,-28.63,跑贏指數,1.2685,1.3258,17.46,12.38,0.0,11041881,15177174.0,0.73,正常量能,50.93,過度延伸,2026-07-07 23:31:39,SPY
GH,162.92,5.97,22.44,81.71,60.13,0.91,-0.98,13.77,10.03,5.06,23.42,67.94,跑贏指數,141.466,119.9714,15.17,35.8,-4.6,2466205,3429410.0,0.72,正常量能,61.08,過度延伸,2026-07-07 23:31:39,SPY
BBNX,17.0,0.0,22.39,70.85,-41.88,0.91,-0.98,13.77,10.03,-0.91,23.37,57.08,接近突破,15.064,12.5446,12.85,35.52,0.0,787224,1060126.0,0.74,正常量能,72.51,過度延伸,2026-07-07 23:31:05,SPY
DASH,195.72,5.9,22.27,26.21,-10.95,0.91,-0.98,13.77,10.03,4.99,23.25,12.44,跑贏指數,172.8755,166.5782,13.21,17.49,0.0,4657090,5276474.0,0.88,正常量能,54.75,過度延伸,2026-07-07 23:31:22,SPY
KYTX,9.68,10.25,21.76,7.8,10.38,0.91,-0.98,13.77,10.03,9.34,22.74,-5.97,跑贏指數,8.3587,8.7003,15.81,11.26,0.0,1197431,1214587.0,0.99,正常量能,47.77,過度延伸,2026-07-07 23:31:39,SPY
MLYS,30.46,13.32,21.6,7.9,-14.7,0.91,-0.98,13.77,10.03,12.41,22.58,-5.87,跑贏指數,25.6733,27.2299,18.64,11.86,0.0,1234773,1857364.0,0.66,量價背馳,45.34,過度延伸,2026-07-07 23:31:45,SPY
FCEL,25.96,-12.89,21.31,289.21,217.75,0.91,-0.98,13.77,10.03,-13.8,22.29,275.44,接近突破,22.904,19.9688,13.34,30.0,-27.91,12045083,14527199.0,0.83,正常量能,200.21,過度延伸,2026-07-07 23:31:22,SPY
ABCL,7.69,-5.3,20.72,126.84,124.2,0.91,-0.98,13.77,10.03,-6.21,21.7,113.07,接近突破,6.316,5.501,21.75,39.79,-5.3,8041630,7398142.0,1.09,正常量能,83.35,過度延伸,2026-07-07 23:31:05,SPY
ATRC,32.8,14.29,20.28,12.37,-16.48,0.91,-0.98,13.77,10.03,13.38,21.26,-1.4,跑贏指數,28.8835,28.2674,13.56,16.03,0.0,714720,1066436.0,0.67,量價背馳,55.06,過度延伸,2026-07-07 23:31:05,SPY
ASMB,28.965,7.44,20.14,-0.87,-14.18,0.91,-0.98,13.77,10.03,6.53,21.12,-14.64,跑贏指數,25.1797,26.7501,15.03,8.28,0.0,177777,283054.0,0.63,量價背馳,57.22,過度延伸,2026-07-07 23:31:05,SPY
ABUS,5.18,10.68,19.08,16.14,8.6,0.91,-0.98,13.77,10.03,9.77,20.06,2.37,跑贏指數,4.525,4.4188,14.48,17.23,0.0,5084190,2830870.0,1.8,放量突破,33.07,過度延伸,2026-07-07 23:31:05,SPY
EIKN,11.6,-8.95,18.61,22.88,-22.67,0.91,-0.98,13.77,10.03,-9.86,19.59,9.11,接近突破,10.2695,10.3144,12.96,12.46,-11.11,443140,464092.0,0.95,正常量能,87.75,過度延伸,2026-07-07 23:31:22,SPY
AMPL,9.16,21.16,18.19,34.31,-16.19,0.91,-0.98,13.77,10.03,20.25,19.17,20.54,跑贏指數,7.307,7.1474,25.36,28.16,0.0,2693702,2644995.0,1.02,正常量能,64.9,過度延伸,2026-07-07 23:31:05,SPY
ANNX,6.43,15.44,17.98,10.86,37.1,0.91,-0.98,13.77,10.03,14.53,18.96,-2.91,跑贏指數,5.219,5.3934,23.2,19.22,0.0,5753669,4604098.0,1.25,正常量能,74.3,過度延伸,2026-07-07 23:31:05,SPY
CHYM,21.12,0.57,16.3,9.09,-20.0,0.91,-0.98,13.77,10.03,-0.34,17.28,-4.68,接近突破,18.4705,18.8639,14.34,11.96,-1.54,3492245,6120397.0,0.57,縮量回踩,67.46,過度延伸,2026-07-07 23:31:22,SPY
CLBT,16.57,16.85,15.96,17.52,-7.12,0.91,-0.98,13.77,10.03,15.94,16.94,3.75,跑贏指數,13.677,13.519,21.15,22.57,-0.24,1613829,2231936.0,0.72,正常量能,52.96,過度延伸,2026-07-07 23:31:22,SPY
EWTX,43.13,5.4,15.85,31.37,81.6,0.91,-0.98,13.77,10.03,4.49,16.83,17.6,跑贏指數,37.782,35.4022,14.15,21.83,0.0,1281052,1612103.0,0.79,正常量能,59.65,過度延伸,2026-07-07 23:31:22,SPY
GHRS,26.89,-5.62,15.66,77.61,103.1,0.91,-0.98,13.77,10.03,-6.53,16.64,63.84,接近突破,23.631,22.5915,13.79,19.03,-5.62,155273,248254.0,0.63,量價背馳,70.39,過度延伸,2026-07-07 23:31:39,SPY
INTA,28.18,14.18,15.54,13.54,-35.76,0.91,-0.98,13.77,10.03,13.27,16.52,-0.23,跑贏指數,24.0905,23.1408,16.98,21.78,0.0,668141,953207.0,0.7,正常量能,62.82,過度延伸,2026-07-07 23:31:39,SPY
BEAM,37.92,8.5,15.47,56.5,39.72,0.91,-0.98,13.77,10.03,7.59,16.45,42.73,跑贏指數,32.953,31.1983,15.07,21.55,0.0,3938115,2465426.0,1.6,放量突破,56.0,過度延伸,2026-07-07 23:31:05,SPY
ATAI,5.19,-3.17,15.33,34.81,34.11,0.91,-0.98,13.77,10.03,-4.08,16.31,21.04,接近突破,4.4175,4.3195,17.49,20.15,-3.17,7694717,9688181.0,0.79,正常量能,84.66,過度延伸,2026-07-07 23:31:05,SPY
AVPT,12.51,13.01,14.88,24.73,-5.37,0.91,-0.98,13.77,10.03,12.1,15.86,10.96,跑贏指數,10.9133,10.5759,14.63,18.29,0.0,3767355,2796608.0,1.35,正常量能,38.24,過度延伸,2026-07-07 23:31:05,SPY
CCC,5.66,15.51,13.43,-7.36,-28.08,0.91,-0.98,13.77,10.03,14.6,14.41,-21.13,跑贏指數,4.826,4.8178,17.28,17.48,-0.53,7881096,10115810.0,0.78,正常量能,58.39,過度延伸,2026-07-07 23:31:05,SPY
EEFT,78.17,8.04,10.32,17.94,5.49,0.91,-0.98,13.77,10.03,7.13,11.3,4.17,跑贏指數,69.1515,69.9052,13.04,11.82,0.0,671398,709290.0,0.95,正常量能,35.47,過度延伸,2026-07-07 23:31:22,SPY
LINC,55.68,12.92,10.04,30.58,138.87,0.91,-0.98,13.77,10.03,12.01,11.02,16.81,跑贏指數,48.8385,47.3458,14.01,17.6,0.0,656020,531556.0,1.23,正常量能,42.19,過度延伸,2026-07-07 23:31:39,SPY
APPF,179.42,14.59,9.64,12.5,-22.12,0.91,-0.98,13.77,10.03,13.68,10.62,-1.27,跑贏指數,159.394,162.5064,12.56,10.41,0.0,581171,399254.0,1.46,正常量能,52.2,過度延伸,2026-07-07 23:31:05,SPY
IVA,4.56,28.45,7.8,-19.58,-4.2,0.91,-0.98,13.77,10.03,27.54,8.78,-33.35,跑贏指數,3.7365,4.54,22.04,0.44,0.0,3291436,1462807.0,2.25,放量突破,83.98,過度延伸,2026-07-07 23:31:39,SPY
AHG,1.56,7.59,6.85,-30.67,-2.5,0.91,-0.98,13.77,10.03,6.68,7.83,-44.44,跑贏指數,1.3863,1.6545,12.53,-5.71,0.0,5075,13884.0,0.37,量價背馳,82.55,過度延伸,2026-07-07 23:31:05,SPY
CRSP,60.77,7.84,6.71,23.64,13.02,0.91,-0.98,13.77,10.03,6.93,7.69,9.87,跑贏指數,54.2205,52.9477,12.08,14.77,-1.81,1665738,1692232.0,0.98,正常量能,44.44,過度延伸,2026-07-07 23:31:22,SPY
BRZE,24.4,16.36,5.45,5.51,-25.04,0.91,-0.98,13.77,10.03,15.45,6.43,-8.26,跑贏指數,21.4935,22.3702,13.52,9.07,0.0,1385174,2354389.0,0.59,量價背馳,49.47,過度延伸,2026-07-07 23:31:05,SPY
MANH,158.17,14.53,5.04,15.94,-5.45,0.91,-0.98,13.77,10.03,13.62,6.02,2.17,跑贏指數,140.588,140.7698,12.51,12.36,0.0,797936,641992.0,1.24,正常量能,48.03,過度延伸,2026-07-07 23:31:45,SPY
AMWD,48.09,34.14,4.84,-6.49,-12.55,0.91,-0.98,13.77,10.03,33.23,5.82,-20.26,跑贏指數,39.3815,40.66,22.11,18.27,0.0,0,372765.0,0.0,縮量回踩,83.85,過度延伸,2026-07-07 23:31:05,SPY
CBRL,49.5,-8.23,50.0,68.36,87.2,0.91,-0.98,13.77,10.03,-9.14,50.98,54.59,接近突破,47.1845,37.7484,4.91,31.13,-10.16,898524,1878736.0,0.48,縮量回踩,99.91,跑輸觀望,2026-07-07 23:31:05,SPY
AKTS,27.58,-8.4,38.66,68.48,23.13,0.91,-0.98,13.77,10.03,-9.31,39.64,54.71,接近突破,25.454,21.871,8.35,26.1,-14.43,486533,560617.0,0.87,正常量能,105.08,跑輸觀望,2026-07-07 23:31:05,SPY
ALGT,111.14,-2.68,31.57,37.24,26.28,0.91,-0.98,13.77,10.03,-3.59,32.55,23.47,接近突破,102.5085,89.2846,8.42,24.48,-6.73,543751,709048.0,0.77,正常量能,60.2,跑輸觀望,2026-07-07 23:31:05,SPY
AAL,17.2,-4.02,29.32,57.8,11.11,0.91,-0.98,13.77,10.03,-4.93,30.3,44.03,接近突破,16.2715,14.3014,5.71,20.27,-5.23,134360511,152420726.0,0.88,正常量能,52.13,跑輸觀望,2026-07-07 23:31:05,SPY
AMRX,17.05,-1.39,26.11,38.06,34.68,0.91,-0.98,13.77,10.03,-2.3,27.09,24.29,接近突破,16.426,14.2404,3.8,19.73,-1.56,1815966,2460588.0,0.74,正常量能,40.48,跑輸觀望,2026-07-07 23:31:05,SPY
FWRG,12.86,-0.85,25.59,13.2,-16.33,0.91,-0.98,13.77,10.03,-1.76,26.57,-0.57,接近突破,12.023,11.7974,6.96,9.01,-3.6,1073110,1286060.0,0.83,正常量能,60.2,跑輸觀望,2026-07-07 23:31:39,SPY
LXRX,2.37,-10.23,24.74,49.06,107.89,0.91,-0.98,13.77,10.03,-11.14,25.72,35.29,接近突破,2.1585,2.047,9.8,15.78,-10.23,4745076,4643689.0,1.02,正常量能,63.96,跑輸觀望,2026-07-07 23:31:45,SPY
CGON,69.2,-6.14,23.37,2.44,65.59,0.91,-0.98,13.77,10.03,-7.05,24.35,-11.33,接近突破,64.726,64.628,6.91,7.07,-6.14,967607,1252550.0,0.77,正常量能,49.5,跑輸觀望,2026-07-07 23:31:22,SPY
ARHS,8.14,-3.33,22.59,25.42,-24.81,0.91,-0.98,13.77,10.03,-4.24,23.57,11.65,接近突破,7.566,7.0214,7.59,15.93,-5.57,791512,1388721.0,0.57,縮量回踩,65.94,跑輸觀望,2026-07-07 23:31:05,SPY
CDNA,28.31,-3.31,22.45,58.87,47.91,0.91,-0.98,13.77,10.03,-4.22,23.43,45.1,接近突破,25.967,23.2914,9.02,21.55,-3.31,625947,946737.0,0.66,縮量回踩,62.55,跑輸觀望,2026-07-07 23:31:05,SPY
CLPT,17.48,-10.04,22.07,86.35,24.59,0.91,-0.98,13.77,10.03,-10.95,23.05,72.58,接近突破,16.482,13.7358,6.06,27.26,-10.04,425180,1022014.0,0.42,縮量回踩,110.81,跑輸觀望,2026-07-07 23:31:22,SPY
MITK,19.43,-0.82,22.05,42.14,94.88,0.91,-0.98,13.77,10.03,-1.73,23.03,28.37,接近突破,17.739,16.247,9.53,19.59,-3.53,650573,1212209.0,0.54,縮量回踩,43.64,跑輸觀望,2026-07-07 23:31:45,SPY
MAMA,18.38,-10.99,20.37,19.2,42.15,0.91,-0.98,13.77,10.03,-11.9,21.35,5.43,接近突破,17.197,15.463,6.88,18.86,-10.99,1092989,877464.0,1.25,正常量能,89.1,跑輸觀望,2026-07-07 23:31:45,SPY
IBRX,8.76,-0.11,20.16,23.73,333.66,0.91,-0.98,13.77,10.03,-1.02,21.14,9.96,接近突破,7.8287,7.7055,11.9,13.69,-7.2,11059883,13421889.0,0.82,正常量能,67.23,跑輸觀望,2026-07-07 23:31:39,SPY
MNKD,4.22,-0.47,19.89,64.84,-24.64,0.91,-0.98,13.77,10.03,-1.38,20.87,51.07,接近突破,3.951,3.5128,6.81,20.13,-6.64,3393054,5242578.0,0.65,縮量回踩,68.91,跑輸觀望,2026-07-07 23:31:45,SPY
KRYS,368.6,-2.53,19.76,40.79,49.29,0.91,-0.98,13.77,10.03,-3.44,20.74,27.02,接近突破,345.2238,314.9977,6.77,17.02,-2.53,274639,389352.0,0.71,正常量能,31.94,跑輸觀望,2026-07-07 23:31:39,SPY
FRMI,7.38,-21.9,19.42,43.86,-16.33,0.91,-0.98,13.77,10.03,-22.81,20.4,30.09,接近突破,8.027,6.7444,-8.06,9.42,-22.32,11276748,21218187.0,0.53,縮量回踩,125.3,跑輸觀望,2026-07-07 23:31:22,SPY
HCSG,24.39,-0.45,19.27,29.8,40.58,0.91,-0.98,13.77,10.03,-1.36,20.25,16.03,接近突破,23.1155,21.9676,5.51,11.03,-3.02,556022,762141.0,0.73,正常量能,28.63,跑輸觀望,2026-07-07 23:31:39,SPY
CYTK,85.56,-1.95,18.36,31.75,38.6,0.91,-0.98,13.77,10.03,-2.86,19.34,17.98,接近突破,78.251,74.8254,9.34,14.35,-1.95,2293371,2629094.0,0.87,正常量能,40.86,跑輸觀望,2026-07-07 23:31:22,SPY
CTNM,14.56,-2.93,17.99,8.33,27.83,0.91,-0.98,13.77,10.03,-3.84,18.97,-5.44,接近突破,13.147,13.2782,10.75,9.65,-11.17,491420,498541.0,0.99,正常量能,72.89,跑輸觀望,2026-07-07 23:31:22,SPY
LIF,56.29,-2.24,17.76,40.3,-12.54,0.91,-0.98,13.77,10.03,-3.15,18.74,26.53,接近突破,50.4125,45.9109,11.66,22.61,-2.46,686453,776318.0,0.88,正常量能,64.43,跑輸觀望,2026-07-07 23:31:39,SPY
ITIC,276.75,-0.28,17.7,24.38,12.68,0.91,-0.98,13.77,10.03,-1.19,18.68,10.61,接近突破,263.1654,248.0784,5.16,11.56,-1.67,57958,64453.0,0.9,正常量能,20.45,跑輸觀望,2026-07-07 23:31:39,SPY
ADPT,20.82,-2.71,15.15,47.87,30.86,0.91,-0.98,13.77,10.03,-3.62,16.13,34.1,接近突破,19.0165,16.1834,9.48,28.65,-6.93,2439815,4079176.0,0.6,縮量回踩,73.04,跑輸觀望,2026-07-07 23:31:05,SPY
EYPT,14.02,-0.64,14.36,6.94,-19.79,0.91,-0.98,13.77,10.03,-1.55,15.34,-6.83,接近突破,13.335,13.1792,5.14,6.38,-2.91,2117478,1528109.0,1.39,正常量能,65.63,跑輸觀望,2026-07-07 23:31:22,SPY
ECPG,90.17,-2.85,11.87,24.32,61.28,0.91,-0.98,13.77,10.03,-3.76,12.85,10.55,接近突破,86.064,83.393,4.77,8.13,-3.86,374331,383592.0,0.98,正常量能,28.1,跑輸觀望,2026-07-07 23:31:22,SPY
ACT,45.5,-0.11,11.11,9.55,16.07,0.91,-0.98,13.77,10.03,-1.02,12.09,-4.22,接近突破,43.6985,43.0094,4.12,5.79,-0.46,219072,325334.0,0.67,縮量回踩,17.12,跑輸觀望,2026-07-07 23:31:05,SPY
AZTA,25.37,-0.55,11.08,12.31,-24.02,0.91,-0.98,13.77,10.03,-1.46,12.06,-1.46,接近突破,23.8745,22.2254,6.26,14.15,-3.13,814409,756985.0,1.08,正常量能,39.85,跑輸觀望,2026-07-07 23:31:05,SPY
ICLR,168.72,-2.47,10.42,53.91,-10.57,0.91,-0.98,13.77,10.03,-3.38,11.4,40.14,接近突破,156.607,135.7736,7.73,24.27,-3.62,665519,1060891.0,0.63,縮量回踩,54.67,跑輸觀望,2026-07-07 23:31:39,SPY
GENB,16.22,-4.08,10.34,34.05,28.22,0.91,-0.98,13.77,10.03,-4.99,11.32,20.28,接近突破,15.051,14.2378,7.77,13.92,-6.84,920155,1108303.0,0.83,正常量能,66.05,跑輸觀望,2026-07-07 23:31:39,SPY
CSTL,23.83,-2.01,10.32,-3.64,-38.17,0.91,-0.98,13.77,10.03,-2.92,11.3,-17.41,接近突破,22.171,21.7184,7.48,9.72,-3.56,234221,353216.0,0.66,縮量回踩,43.44,跑輸觀望,2026-07-07 23:31:22,SPY
KIDS,19.82,-1.29,9.5,24.34,12.87,0.91,-0.98,13.77,10.03,-2.2,10.48,10.57,接近突破,18.9437,17.8777,4.63,10.86,-3.08,190619,155211.0,1.23,正常量能,42.99,跑輸觀望,2026-07-07 23:31:39,SPY
INDV,40.83,-1.04,9.03,34.22,14.27,0.91,-0.98,13.77,10.03,-1.95,10.01,20.45,接近突破,39.451,38.0133,3.5,7.41,-2.39,1867939,1937832.0,0.96,正常量能,26.13,跑輸觀望,2026-07-07 23:31:39,SPY
BKNG,181.95,-0.25,8.91,3.53,-14.14,0.91,-0.98,13.77,10.03,-1.16,9.89,-10.24,接近突破,173.8265,168.3834,4.67,8.06,-1.41,5367845,9068347.0,0.59,量價背馳,42.55,跑輸觀望,2026-07-07 23:31:05,SPY
AMAL,45.8,-1.82,8.1,14.58,44.61,0.91,-0.98,13.77,10.03,-2.73,9.08,0.81,接近突破,44.9565,42.6584,1.88,7.36,-2.64,167324,176286.0,0.95,正常量能,24.32,跑輸觀望,2026-07-07 23:31:05,SPY
CCNE,33.38,-1.42,7.68,11.49,30.52,0.91,-0.98,13.77,10.03,-2.33,8.66,-2.28,接近突破,32.941,31.519,1.33,5.9,-2.74,113521,205596.0,0.55,縮量回踩,18.07,跑輸觀望,2026-07-07 23:31:05,SPY
CTBI,72.14,-0.14,7.66,16.25,29.99,0.91,-0.98,13.77,10.03,-1.05,8.64,2.48,接近突破,70.5381,67.466,2.27,6.93,-2.61,128447,131462.0,0.98,正常量能,20.08,跑輸觀望,2026-07-07 23:31:22,SPY
AEP,137.53,-0.32,7.62,4.66,20.56,0.91,-0.98,13.77,10.03,-1.23,8.6,-9.11,接近突破,132.6165,131.2535,3.71,4.78,-0.84,3669138,6307752.0,0.58,量價背馳,21.18,跑輸觀望,2026-07-07 23:31:05,SPY
EFSC,65.04,-1.62,7.12,17.64,21.72,0.91,-0.98,13.77,10.03,-2.53,8.1,3.87,接近突破,64.1981,61.2602,1.31,6.17,-2.78,163970,294788.0,0.56,縮量回踩,19.55,跑輸觀望,2026-07-07 23:31:22,SPY
INMD,14.54,-1.36,6.75,6.05,-1.76,0.91,-0.98,13.77,10.03,-2.27,7.73,-7.72,接近突破,14.003,13.9718,3.83,4.07,-1.82,409944,779422.0,0.53,縮量回踩,40.73,跑輸觀望,2026-07-07 23:31:39,SPY
BCPC,168.11,-0.65,6.39,-0.87,9.15,0.91,-0.98,13.77,10.03,-1.56,7.37,-14.64,接近突破,166.175,163.6268,1.16,2.74,-1.82,278924,270901.0,1.03,正常量能,16.23,跑輸觀望,2026-07-07 23:31:05,SPY
CADL,9.85,-4.92,6.26,96.22,81.07,0.91,-0.98,13.77,10.03,-5.83,7.24,82.45,接近突破,9.104,8.363,8.19,17.78,-4.92,1574858,2139468.0,0.74,正常量能,60.86,跑輸觀望,2026-07-07 23:31:05,SPY
CBLL,19.85,-0.55,5.87,9.25,-6.81,0.91,-0.98,13.77,10.03,-1.46,6.85,-4.52,接近突破,18.8475,18.8378,5.32,5.37,-0.75,466145,404502.0,1.15,正常量能,38.69,跑輸觀望,2026-07-07 23:31:05,SPY
CATY,61.46,-0.6,5.64,20.51,28.05,0.91,-0.98,13.77,10.03,-1.51,6.62,6.74,接近突破,60.815,58.1828,1.06,5.63,-2.88,606204,567525.0,1.07,正常量能,18.91,跑輸觀望,2026-07-07 23:31:05,SPY
LCID,5.995,-7.91,5.55,-35.74,-46.23,0.91,-0.98,13.77,10.03,-8.82,6.53,-49.51,接近突破,5.5595,5.8689,7.83,2.15,-10.39,12544127,15398771.0,0.81,正常量能,104.84,跑輸觀望,2026-07-07 23:31:39,SPY
ALLO,2.15,-3.15,5.39,-17.31,59.26,0.91,-0.98,13.77,10.03,-4.06,6.37,-31.08,接近突破,2.0085,2.085,7.05,3.12,-3.15,14390273,10831994.0,1.33,正常量能,46.82,跑輸觀望,2026-07-07 23:31:05,SPY
HBCP,68.55,-0.54,4.8,11.92,20.52,0.91,-0.98,13.77,10.03,-1.45,5.78,-1.85,接近突破,67.6835,65.3653,1.28,4.87,-2.99,63761,97643.0,0.65,縮量回踩,23.21,跑輸觀望,2026-07-07 23:31:39,SPY
IBCP,35.76,-0.78,4.56,6.75,12.89,0.91,-0.98,13.77,10.03,-1.69,5.54,-7.02,接近突破,35.3635,34.3481,1.12,4.11,-2.56,164077,190419.0,0.86,正常量能,19.84,跑輸觀望,2026-07-07 23:31:39,SPY
IBOC,75.98,-0.21,4.17,11.31,14.83,0.91,-0.98,13.77,10.03,-1.12,5.15,-2.46,接近突破,75.637,73.4904,0.45,3.39,-2.36,272942,476852.0,0.57,縮量回踩,20.32,跑輸觀望,2026-07-07 23:31:39,SPY
AVBP,34.18,-0.55,3.29,36.88,64.33,0.91,-0.98,13.77,10.03,-1.46,4.27,23.11,接近突破,32.4623,30.4633,5.29,12.2,-1.61,402215,630471.0,0.64,縮量回踩,34.53,跑輸觀望,2026-07-07 23:31:05,SPY
BLFS,27.93,-1.31,3.1,44.94,16.91,0.91,-0.98,13.77,10.03,-2.22,4.08,31.17,接近突破,26.8985,24.6258,3.83,13.42,-2.58,711019,1093341.0,0.65,量價背馳,48.37,跑輸觀望,2026-07-07 23:31:05,SPY
LINE,44.0,-1.27,3.07,36.54,27.85,0.91,-0.98,13.77,10.03,-2.18,4.05,22.77,接近突破,42.6925,40.6173,3.06,8.33,-1.27,1422310,1069550.0,1.33,正常量能,36.11,跑輸觀望,2026-07-07 23:31:39,SPY
CROX,124.55,-0.62,2.49,39.93,43.24,0.91,-0.98,13.77,10.03,-1.53,3.47,26.16,接近突破,124.13,113.7814,0.34,9.46,-2.52,981299,1207665.0,0.81,正常量能,47.04,跑輸觀望,2026-07-07 23:31:22,SPY
CHI,13.04,-0.76,2.41,19.06,28.05,0.91,-0.98,13.77,10.03,-1.67,3.39,5.29,接近突破,12.9357,12.5132,0.81,4.21,-2.98,106821,186781.0,0.57,縮量回踩,19.44,跑輸觀望,2026-07-07 23:31:22,SPY
ETOR,40.51,-0.52,2.12,34.23,13.54,0.91,-0.98,13.77,10.03,-1.43,3.1,20.46,接近突破,39.1073,39.0427,3.59,3.76,-1.94,646500,738825.0,0.88,正常量能,45.07,跑輸觀望,2026-07-07 23:31:22,SPY
GEHC,64.89,-0.25,1.69,-7.83,-21.58,0.91,-0.98,13.77,10.03,-1.16,2.67,-21.6,接近突破,64.2008,63.5087,1.07,2.17,-1.7,3590136,4851032.0,0.74,正常量能,31.89,跑輸觀望,2026-07-07 23:31:39,SPY
KLAC,216.47,-22.24,1.58,40.74,70.29,0.91,-0.98,13.77,10.03,-23.15,2.56,26.97,接近突破,245.962,210.4726,-11.99,2.85,-28.25,17692745,16553792.0,1.07,正常量能,121.61,跑輸觀望,2026-07-07 23:31:39,SPY
DNUT,3.32,-4.32,1.53,-3.77,-18.63,0.91,-0.98,13.77,10.03,-5.23,2.51,-17.54,接近突破,3.695,3.5756,-10.15,-7.15,-22.97,3726167,3139083.0,1.19,正常量能,72.29,跑輸觀望,2026-07-07 23:31:22,SPY
FTRE,17.48,-0.23,1.33,94.01,3.99,0.91,-0.98,13.77,10.03,-1.14,2.31,80.24,接近突破,16.7945,15.023,4.08,16.35,-2.07,1229229,1506456.0,0.82,正常量能,44.95,跑輸觀望,2026-07-07 23:31:39,SPY
ATRO,70.19,-18.06,0.71,23.06,55.36,0.91,-0.98,13.77,10.03,-18.97,1.69,9.29,接近突破,77.0637,68.7618,-8.92,2.08,-19.46,924728,987082.0,0.94,正常量能,75.25,跑輸觀望,2026-07-07 23:31:05,SPY
ARCC,18.47,-0.22,0.22,3.51,-4.8,0.91,-0.98,13.77,10.03,-1.13,1.2,-10.26,接近突破,18.3694,18.3899,0.55,0.44,-1.65,4539615,5399631.0,0.84,正常量能,16.07,跑輸觀望,2026-07-07 23:31:05,SPY
DSP,12.68,-3.28,-0.31,12.21,9.31,0.91,-0.98,13.77,10.03,-4.19,0.67,-1.56,接近突破,11.789,11.5468,7.56,9.81,-5.02,141366,309943.0,0.46,縮量回踩,64.09,跑輸觀望,2026-07-07 23:31:22,SPY
CMPR,96.24,-2.15,-0.75,30.28,46.57,0.91,-0.98,13.77,10.03,-3.06,0.23,16.51,接近突破,91.6125,92.9646,5.05,3.52,-7.39,194599,272135.0,0.72,正常量能,49.78,跑輸觀望,2026-07-07 23:31:22,SPY
GBDC,12.75,-0.23,-0.87,2.07,-0.96,0.91,-0.98,13.77,10.03,-1.14,0.11,-11.7,接近突破,12.6791,12.7924,0.56,-0.33,-1.92,827189,1256419.0,0.66,縮量回踩,18.27,跑輸觀望,2026-07-07 23:31:39,SPY
